id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
757877261158666982,Rental unit in Chicago · 1 bedroom · 1 bed · 1 private bath,1385332,Patt,,Lower West Side,41.857997,-87.670135,Private room,65,32,0,,,16,280,0,
757909334458349480,Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,409137639,Heidy,,Irving Park,41.94457,-87.7373,Entire home/apt,79,2,6,2023-05-24,0.91,2,0,6,R22000091943
771986218856585018,Rental unit in Chicago · ★4.60 · 2 bedrooms · 3 beds · 1 bath,489785929,NiyajHousing,,West Town,41.89688,-87.67684,Entire home/apt,124,1,15,2023-06-10,2.37,1,311,15,R22000093844
757971058903624445,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,13714523,Lindsey,,Logan Square,41.9167058,-87.6725663,Entire home/apt,149,2,1,2023-01-02,0.18,1,0,1,R22000093200
772022042817683681,Rental unit in Chicago · ★4.68 · 1 bedroom · 2 beds · 1.5 baths,126543638,Alec,,Lower West Side,41.85504,-87.66976,Entire home/apt,117,2,19,2023-06-14,3.06,4,320,19,R22000087622
776658665444678276,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,145,32,0,,,655,314,0,
787568718758506659,Rental unit in Chicago · ★2.80 · 1 bedroom · 1 bed · 1 bath,47172572,Zencity,,Kenwood,41.80431865965395,-87.58586817007328,Entire home/apt,100,1,5,2023-05-07,1.47,51,351,5,R19000043831
776691754134162700,Home in Chicago · ★3.25 · 3 bedrooms · 3 beds · 1 bath,490578456,Dolly Heliyer,,Clearing,41.77637852569616,-87.76056896771159,Entire home/apt,180,32,4,2023-06-05,3.33,3,333,4,R22000092478
787663525904232072,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,492394452,Rys,,Near West Side,41.87614721397627,-87.68946806997629,Entire home/apt,184,1,1,2023-01-01,0.18,1,363,1,R22000080006
776720213781738532,Home in Chicago · ★4.25 · 4 bedrooms · 4 beds · 2 baths,23384697,Alex,,Dunning,41.95393,-87.78704,Entire home/apt,163,2,12,2023-06-05,1.95,3,330,12,R22000080938
772022859463803798,Rental unit in Chicago · 1 bedroom · 1 bed · 1 private bath,33403938,Melissa,,Lincoln Park,41.92591,-87.63714,Private room,40,32,0,,,1,151,0,
772237002816161823,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,156,32,0,,,655,307,0,
772274762187370032,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,146,32,0,,,655,314,0,
787823387803441547,Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,491707654,Awayo,,Lake View,41.93819262481946,-87.66647390076497,Entire home/apt,199,2,12,2023-06-16,2.13,4,284,12,R22000095040
772277282855834703,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,161,32,0,,,655,321,0,
772311430305242591,Rental unit in Chicago · ★4.50 · 2 bedrooms · 2 beds · 1 bath,97274056,Joanna,,Lincoln Square,41.97912783970872,-87.68907418690316,Entire home/apt,105,3,8,2023-06-15,2.00,2,308,8,R22000092526
776741327606724223,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 2 baths,169297663,William,,Near North Side,41.89347,-87.62769,Entire home/apt,323,3,18,2023-06-07,3.20,17,320,18,R22000093205
776940462617386317,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,436809861,Inca And Chris,,Belmont Cragin,41.930398349382756,-87.75957506138289,Entire home/apt,106,1,3,2023-06-11,3,9,177,3,R23000098299
776945115349426724,Rental unit in Chicago · ★4.73 · 4 bedrooms · 4 beds · 3 baths,473517586,Jamie,,Lower West Side,41.8570307,-87.6561274,Entire home/apt,118,1,11,2023-06-14,3.59,7,134,11,R23000098427
787990181605877291,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,256066199,Gerald,,Norwood Park,41.981197851857566,-87.80389745840952,Entire home/apt,66,32,1,2023-03-01,0.27,2,158,1,
772375066568014177,Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 1 bath,47172572,Zencity,,West Town,41.90166,-87.69274,Entire home/apt,110,1,8,2023-06-12,1.26,51,357,8,R18000026590
788122493114685764,Rental unit in Chicago · ★3.20 · 1 bedroom · 1 bed · 1 bath,377947515,Zen,,Hyde Park,41.79928402573007,-87.59235428995154,Entire home/apt,86,1,5,2023-06-14,0.91,16,330,5,R23000095528
777034792047052261,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 shared bath,208543311,Chris,,Pullman,41.70288,-87.60216,Private room,26,33,0,,,3,365,0,
788314640784579135,Home in Chicago · 2 bedrooms · 2 beds · 1.5 baths,121719854,Evolve,,Roseland,41.70393031685504,-87.61023417961992,Entire home/apt,122,3,2,2023-04-24,0.57,39,356,2,R22000092158
777081569923692574,Home in Chicago · ★5.0 · 3 bedrooms · 2 beds · 1 bath,490654589,Karen,,Calumet Heights,41.73474689926197,-87.58471646438656,Entire home/apt,154,2,8,2023-06-12,2.12,1,254,8,R23000095604
772383533038998287,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,171214054,Manny,,Logan Square,41.9306,-87.71996,Entire home/apt,40,32,0,,,3,90,0,
772410051557583562,Rental unit in Chicago · ★4.86 · 2 bedrooms · 2 beds · 1 bath,384297041,Luis,,Logan Square,41.91806,-87.71139,Entire home/apt,220,1,7,2023-06-11,2.16,2,40,7,R21000074219
788314790952481922,Rental unit in Chicago · 3 bedrooms · 3 beds · 1 bath,121719854,Evolve,,East Garfield Park,41.87249,-87.71522,Entire home/apt,137,32,0,,,39,363,0,
772481327976589793,Rental unit in Chicago · ★4.62 · 1 bedroom · 1 bed · 1 bath,488113016,Alexis,,Lake View,41.9453946,-87.6456073,Entire home/apt,67,1,13,2023-06-05,2.05,10,169,13,R22000091432
777399024172389904,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,234,32,0,,,655,294,0,
777399577291286339,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,159,32,0,,,655,265,0,
789039428518575687,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,377123730,Jasper,,Portage Park,41.95532161986181,-87.7505791760822,Entire home/apt,72,32,1,2023-01-31,0.22,1,316,1,
777496291747246525,Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 2 baths,395498979,Milan,,Near South Side,41.85567,-87.62502,Entire home/apt,326,2,17,2023-06-06,2.79,70,349,17,2792126
772494986203599547,Rental unit in Chicago · ★4.82 · Studio · 1 bed · 1 bath,488124046,Garrie,,Uptown,41.96657,-87.65934,Entire home/apt,90,1,17,2023-06-11,2.66,6,165,17,R22000088930
772497844115621501,Rental unit in Chicago · ★4.67 · 3 bedrooms · 3 beds · 1 bath,488124046,Garrie,,West Ridge,42.01792,-87.68498,Entire home/apt,88,1,12,2023-06-13,2.06,6,157,12,R22000090501
789098047903768124,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,170785489,Dmd,,Near North Side,41.910379744124995,-87.63247609731823,Entire home/apt,23,30,1,2023-03-02,0.28,39,218,1,2862923
772514253971151456,Rental unit in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 bath,488124046,Garrie,,Lake View,41.935339,-87.643426,Entire home/apt,76,2,32,2023-06-13,4.90,6,160,32,R23000101276
789107511854277110,Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,170785489,Dmd,,Lincoln Park,41.91170913580898,-87.63382867459903,Entire home/apt,21,30,3,2023-03-31,0.64,39,106,3,2862923
789833800906973766,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,187746186,Husni,,Rogers Park,42.0032561,-87.67020029999999,Entire home/apt,93,1,5,2023-06-11,5,1,320,5,R23000101137
772523063169772272,Rental unit in Chicago · 6 bedrooms · 6 beds · 5.5 baths,248760412,Cloud9,,West Town,41.8949969,-87.6537109,Entire home/apt,3031,2,0,,,46,364,0,2867397
772539860939824598,Condo in Chicago · 3 bedrooms · 4 beds · 2 baths,48976919,Nicholas,,Dunning,41.94515,-87.80778,Entire home/apt,425,1,0,,,5,334,0,R22000093935
777508171927458329,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 2.5 baths,22608682,Ryan,,East Garfield Park,41.88415,-87.71015,Private room,59,1,4,2023-06-04,0.63,11,327,4,
777548831904551888,Home in Chicago · ★5.0 · 3 bedrooms · 4 beds · 3 baths,40741754,Wes,,Douglas,41.82814968179045,-87.61867275264682,Entire home/apt,434,2,12,2023-06-11,2.06,1,232,12,R22000094920
790023644103278073,Condo in Chicago · ★4.63 · 2 bedrooms · 3 beds · 1 bath,239653824,Katie,,Uptown,41.9726779,-87.6580994,Entire home/apt,203,2,8,2023-05-21,2.02,1,178,8,R23000097192
777605618759146756,Rental unit in Chicago · ★4.67 · 3 bedrooms · 3 beds · 1 bath,181205324,Plushy,,Belmont Cragin,41.92146,-87.75266,Entire home/apt,145,2,3,2023-05-28,2.14,1,309,3,R22000088319
778024630376031823,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.9029299,-87.6441632,Entire home/apt,150,32,0,,,655,273,0,
772743368753994898,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,489913539,Nick And Ney,,Humboldt Park,41.91327919077933,-87.7197529335868,Entire home/apt,189,1,15,2023-06-11,7.14,2,87,15,R23000100838
790135076919777716,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 shared bath,38103267,Octavio,,Lake View,41.939169918506586,-87.65004747983095,Private room,98,33,0,,,1,136,0,
778188114644438749,Home in Chicago · 3 bedrooms · 3 beds · 1 bath,88550771,Vincent,,Norwood Park,41.99501856673511,-87.81241199432183,Entire home/apt,283,4,1,2023-06-04,1,1,262,1,R22000094315
778228133049970245,Rental unit in Chicago · 2 bedrooms · 3 beds · 1.5 baths,490833974,Sharone,,Albany Park,41.97303369999999,-87.74405759999999,Entire home/apt,175,32,0,,,1,172,0,
790419796797569208,Guesthouse in Chicago · 1 bedroom · 1 bed · 1 bath,31710957,Mari,,Logan Square,41.92688,-87.709671,Entire home/apt,135,32,0,,,1,243,0,
772761488160509011,Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,13217131,Tim,,Lake View,41.93766585612336,-87.6538147777319,Private room,56,2,27,2023-06-14,4.43,3,133,27,
772801828965338775,Rental unit in Chicago · Studio · 1 bed · 1 bath,170551048,Lyn,,Uptown,41.95590550000001,-87.65073149999999,Entire home/apt,300,32,2,2023-04-25,0.54,24,358,2,2845517
790680128488448674,Rental unit in Chicago · 6 bedrooms · 6 beds · 6 baths,248760412,Cloud9,,Near West Side,41.87537,-87.65481,Entire home/apt,1914,2,1,2023-04-19,0.49,46,341,1,2872277
772805403653159200,Rental unit in Chicago · Studio · 1 bed · 1 bath,170551048,Lyn,,Uptown,41.9567,-87.65012,Entire home/apt,300,32,2,2023-01-29,0.41,24,365,2,2845517
772891728745119179,Rental unit in Chicago · ★4.80 · 2 bedrooms · 3 beds · 2 baths,1118796,Stephanie,,Loop,41.887,-87.61575,Entire home/apt,260,6,15,2023-05-31,2.54,13,18,15,R22000093543
778396861613196415,Guest suite in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,490861112,David-Eveliz,,Portage Park,41.94694862184595,-87.76242682096627,Entire home/apt,90,1,12,2023-06-14,3.87,1,96,12,R23000098633
778400859897950092,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,490861798,Jose,,Belmont Cragin,41.932674037614646,-87.7871111074113,Entire home/apt,93,5,8,2023-06-06,1.94,1,221,8,R22000094326
778523378410939381,Rental unit in Chicago · ★4.91 · Studio · 1 bed · 1 bath,14294668,Katrina,,Lake View,41.933753311772875,-87.65248586560669,Entire home/apt,150,2,11,2023-06-14,3.63,1,263,11,R22000094851
790707413840697517,Rental unit in Chicago · 8 bedrooms · 8 beds · 8 baths,248760412,Cloud9,,Near West Side,41.87551519391715,-87.6564862733567,Entire home/apt,2583,3,0,,,46,341,0,2872278
772898397821676310,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,235,32,0,,,655,288,0,
790764717674363362,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,242277620,Dylan,,Greater Grand Crossing,41.76414,-87.61036,Private room,53,32,0,,,4,0,0,
772898671813364091,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,152,32,0,,,655,307,0,
790809870583259588,Rental unit in Chicago · 2 bedrooms · 1 bed · 1 bath,171214054,Manny,,Logan Square,41.92863034045848,-87.72110401804119,Entire home/apt,90,32,0,,,3,322,0,
772898943258080242,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,221,32,0,,,655,355,0,
778905527177758117,Home in Chicago · ★New · 3 bedrooms · 3 beds · 2.5 baths,457164494,Jeffery,,East Garfield Park,41.8838562,-87.69283229999999,Entire home/apt,250,2,0,,,1,359,0,R23000100254
790871331049494974,Condo in Chicago · ★4.85 · 3 bedrooms · 4 beds · 2 baths,111062630,Kyriako,,Edgewater,41.9979464,-87.66407389999999,Entire home/apt,183,2,27,2023-06-16,4.82,15,301,27,R22000078200
778992243819720697,Home in Chicago · ★New · 3 bedrooms · 3 beds · 1 private bath,288141777,Natalie,,Woodlawn,41.7717537,-87.6072878,Private room,99,3,2,2023-06-04,2,1,326,2,
790883578380308463,Condo in Chicago · ★4.52 · 3 bedrooms · 3 beds · 2 baths,111062630,Kyriako,,Rogers Park,41.99865211831698,-87.66380026429614,Entire home/apt,183,2,29,2023-06-15,5.15,15,313,29,R22000092525
772969319438535853,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,155,32,0,,,655,307,0,
791095286589727449,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,284,32,0,,,655,228,0,
773003002884454541,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,128265803,Victor,,Norwood Park,41.99666,-87.79204,Private room,29,32,2,2023-04-09,0.44,12,225,2,
779012977237420486,Rental unit in Chicago · ★4.47 · 1 bedroom · 2 beds · 1 bath,490951159,Aayah,,Near South Side,41.8532276,-87.6268499,Entire home/apt,146,1,15,2023-06-11,3.19,1,294,15,R23000096213
791098295374217170,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,234,32,0,,,655,320,0,
791358021123151289,Loft in Chicago · ★5.0 · 2 bedrooms · 4 beds · 2 baths,118351847,Victor,,Lower West Side,41.85980853145223,-87.64992025401315,Entire home/apt,211,32,3,2023-06-04,1.27,1,350,3,R23000099251
791437392695647241,Rental unit in Chicago · ★4.54 · 1 bedroom · 1 bed · 1 bath,459628553,Marty,,Lake View,41.93915138752832,-87.65108446974082,Entire home/apt,88,1,13,2023-06-06,2.38,8,145,13,R22000092008
791460640504372746,Rental unit in Chicago · ★4.71 · 2 bedrooms · 2 beds · 2 baths,413398063,Destinee,,North Lawndale,41.86133168177298,-87.70581375807524,Entire home/apt,188,2,7,2023-06-16,4.20,3,334,7,R22000088203
779440121397093436,Rental unit in Chicago · ★4.60 · 3 bedrooms · 3 beds · 2 baths,491008125,Javeria,,Lake View,41.941387781775944,-87.65019138321503,Entire home/apt,322,2,10,2023-06-12,2.29,1,201,10,R23000096469
773180509717712215,Rental unit in Chicago · ★3.0 · 1 bedroom · 1 bed · 1 bath,377947515,Zen,,Hyde Park,41.79299,-87.59326,Entire home/apt,87,1,7,2023-05-27,1.59,16,346,7,R22000090485
791572628250090348,Home in Chicago · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,485721205,Zhi Guang,,Armour Square,41.848167000188994,-87.63446976383916,Private room,46,1,29,2023-06-08,6.44,11,283,29,
773214911162646829,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,13217131,Tim,,Lake View,41.9375873,-87.65380569999999,Private room,75,2,19,2023-06-13,3.00,3,119,19,
779716983128549511,Rental unit in Chicago · 3 bedrooms · 4 beds · 3.5 baths,490701540,Dexter,,Loop,41.8854436,-87.6154818,Private room,421,7,0,,,1,0,0,
791758121623928078,Rental unit in Chicago · 1 bedroom · 1 bed · 1.5 baths,107434423,Blueground,,Loop,41.8725288,-87.6308608,Entire home/apt,226,32,0,,,655,0,0,
779847692816018201,Rental unit in Chicago · ★4.74 · 2 bedrooms · 2 beds · 1 bath,25074085,Joe,,Logan Square,41.92383,-87.69369,Entire home/apt,117,2,27,2023-06-09,6.43,5,281,27,R22000084073
773277395382707715,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,13217131,Tim,,Lake View,41.9375873,-87.65380569999999,Private room,58,2,9,2023-06-16,1.58,3,136,9,
792011009005802909,Condo in Chicago · 2 bedrooms · 4 beds · 1 bath,392521763,Juan,,West Elsdon,41.79669927615561,-87.73202065396728,Private room,105,32,0,,,1,260,0,
773290379901211109,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,4115325,Sunny,,West Ridge,41.9942325,-87.7011167,Entire home/apt,125,2,0,,,1,145,0,R22000094496
779922516883997806,Rental unit in Chicago · ★4.17 · Studio · 1 bed · 1 bath,170551048,Lyn,,Uptown,41.95696,-87.64995,Entire home/apt,350,32,6,2023-05-05,0.98,24,365,6,2845517
792045105285070265,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 2 baths,5915923,Meghan Anne,,Washington Park,41.79776080403392,-87.60630402423023,Private room,109,1,26,2023-06-14,4.64,3,261,26,
779923069020350721,Rental unit in Chicago · ★4.57 · 2 bedrooms · 2 beds · 1 bath,480309366,Christine,,Washington Park,41.7949,-87.61664,Entire home/apt,113,2,14,2023-06-04,2.37,4,177,14,R22000090621
779953812225353399,Rental unit in Chicago · ★3.33 · Studio · 1 bed · 1 bath,170551048,Lyn,,Lake View,41.9551526,-87.6694809,Entire home/apt,300,32,3,2023-04-30,0.54,24,365,3,2845517
773402912713516629,Home in Oak Park · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,22094147,Emma And Jim,,East Garfield Park,41.8791,-87.69449,Private room,59,1,4,2023-05-29,0.71,33,78,4,
773870658389836125,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,47671249,Mike,,Logan Square,41.92061926915731,-87.69436508840661,Entire home/apt,82,1,3,2023-01-22,0.57,1,168,3,R23000095386
792157794825949262,Rental unit in Chicago · ★4.92 · 1 bedroom · 1 bed · 1 bath,458968716,Luanne,,Irving Park,41.9589839,-87.730333,Entire home/apt,67,1,13,2023-06-04,2.39,9,173,13,R22000091963
779977839845420659,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,304791452,Günercan,,Rogers Park,42.00776095444569,-87.66272138156941,Private room,40,32,6,2023-05-28,1.54,1,72,6,
792540789158442641,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,240,32,0,,,655,238,0,
780251823315015012,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,119,32,0,,,655,312,0,
780253825237131175,Rental unit in Chicago · 1 bedroom · 1 bed · 1.5 baths,107434423,Blueground,,Loop,41.8725288,-87.6308608,Entire home/apt,247,32,0,,,655,365,0,
773908539670296526,Rental unit in Chicago · ★4.95 · 3 bedrooms · 3 beds · 1 bath,3382417,Heather,,Lake View,41.935447541063446,-87.64797935767211,Entire home/apt,209,1,20,2023-06-13,3.57,8,140,20,R22000090752
792575513078938000,Rental unit in Chicago · ★4.57 · 2 bedrooms · 2 beds · 2 shared baths,436959191,Yan Na,,Bridgeport,41.84759526771854,-87.64702487043158,Private room,48,1,14,2023-06-02,2.63,7,283,14,
774151020939381226,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,25079113,Gail,,Woodlawn,41.782424035223556,-87.6097716063939,Private room,37,2,5,2023-05-16,1.47,1,16,5,
780422673728726777,Condo in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,298862365,Patricia,,Near North Side,41.9105181,-87.6431621,Entire home/apt,322,2,6,2023-05-21,1.07,1,225,6,R22000094260
792742918010032219,Rental unit in Chicago · ★4.67 · 3 bedrooms · 3 beds · 2 baths,409108758,Matteo,,North Lawndale,41.855716877462676,-87.70458869817207,Entire home/apt,161,3,3,2023-04-25,0.56,4,181,3,R22000093612
780431576971958994,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 3 baths,121879039,Julia,,Portage Park,41.95666,-87.78441,Entire home/apt,289,2,9,2023-06-15,3.97,1,321,9,R22000086992
774597192856116627,Rental unit in Chicago · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,371036931,Roseanna,,Near West Side,41.87094,-87.65396,Private room,80,5,4,2023-05-07,0.71,28,282,4,
792997816213147018,Rental unit in Chicago · 2 bedrooms · 4 beds · 1 bath,184527999,Kahlil,,Uptown,41.96977,-87.65353,Entire home/apt,257,2,0,,,1,169,0,R22000095434
774738745556276734,Rental unit in Chicago · 7 bedrooms · 7 beds · 7 baths,248760412,Cloud9,,Near West Side,41.87593424397942,-87.654815993726,Entire home/apt,2282,3,0,,,46,333,0,2872277
793519585729936101,Hotel in Chicago · ★4.84 · 1 bedroom · 2 beds · 1 private bath,431019163,Paul,,Loop,41.88538372043955,-87.62984037821218,Private room,250,1,25,2023-05-31,4.78,17,29,25,2506121
775182531522241607,Home in Chicago · 3 bedrooms · 4 beds · 1.5 baths,346571993,Magda,,East Side,41.70711264605325,-87.53772005438805,Entire home/apt,159,33,0,,,1,321,0,
780444774240062817,Home in Chicago · 3 bedrooms · 3 beds · 2 baths,38553561,Drea,,West Ridge,41.98940332602662,-87.70243127941808,Entire home/apt,330,1,2,2023-06-04,1.20,3,64,2,R22000095243
781027791738193889,Home in Chicago · 6 bedrooms · 6 beds · 5 baths,9325983,Portia,,Near North Side,41.9020756143773,-87.62820661792357,Entire home/apt,1643,2,2,2023-06-14,1.40,1,291,2,R23000095602
781033955380371429,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,201,32,1,2023-06-01,1,655,266,1,
793586049980630053,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,429410420,Yval,,Lake View,41.946246511774795,-87.64512629837786,Entire home/apt,88,1,1,2023-03-31,0.37,9,0,1,R22000091367
781066042735737365,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,150639375,Federico,,Brighton Park,41.82383969624796,-87.700893385363,Entire home/apt,108,2,28,2023-06-16,6.51,6,195,28,R22000094592
781159796541991716,Rental unit in Chicago · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,458971964,Rich,,West Town,41.89062699999999,-87.6549064,Entire home/apt,88,1,19,2023-06-05,3.11,7,169,19,R22000091965
781165491924774915,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,435770634,Nico And Dyan,,West Town,41.89175,-87.65372,Entire home/apt,88,1,28,2023-06-07,5.00,8,180,28,R23000098301
793743813788537738,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,427604956,Abdullah,,Near North Side,41.89295380197193,-87.62979721848242,Entire home/apt,282,1,0,,,1,0,0,2882270
781186064034113431,Hotel in Chicago · ★4.80 · 1 bedroom · 2 beds · 1 private bath,431019163,Paul,,Loop,41.88413,-87.63025,Private room,250,1,30,2023-05-31,5.52,17,27,30,2506121
781240611652369638,Rental unit in Chicago · ★4.84 · 3 bedrooms · 3 beds · 1 bath,485663668,Jesus,,Lower West Side,41.856417679395015,-87.6564166828743,Entire home/apt,106,3,31,2023-06-11,5.34,1,276,31,R22000091555
781360044275745443,Home in Chicago · ★4.60 · 3 bedrooms · 5 beds · 1 private bath,85647159,Masato Or Akiko,,Mckinley Park,41.83427620707708,-87.68467094498939,Private room,108,1,5,2023-06-06,1.18,5,122,5,
781756975718097383,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,481531926,Magdalena,,Oakland,41.82824325927111,-87.60451193557215,Entire home/apt,250,1,0,,,1,357,0,R23000098572
781899699941657666,Rental unit in Chicago · ★4.71 · 1 bedroom · 2 beds · 1 bath,47172572,Zencity,,West Town,41.90242,-87.69434,Entire home/apt,120,1,14,2023-05-17,2.32,51,316,14,R22000093871
775291642762860967,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,14324972,Judd,,Edgewater,41.9819,-87.66459,Entire home/apt,45,33,1,2023-05-19,1,1,0,1,
775491385861485806,Rental unit in Chicago · ★4.67 · 2 bedrooms · 3 beds · 2 baths,370154553,Innesa,,Near South Side,41.85502,-87.62546,Entire home/apt,219,2,9,2023-05-29,2.43,19,356,9,2792126
775541627673909562,Rental unit in Chicago · ★5.0 · 4 bedrooms · 8 beds · 2.5 baths,130968209,Carlos,,Lake View,41.950345427138046,-87.65480544194631,Entire home/apt,809,2,6,2023-06-11,1.51,5,136,6,R22000090758
794269127115279841,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,368430240,Monika,,Hyde Park,41.7934587,-87.5946779,Private room,40,60,0,,,1,89,0,
775753206755914101,Rental unit in Chicago · 2 bedrooms · 4 beds · 1 bath,121719854,Evolve,,Roseland,41.73509,-87.63285,Entire home/apt,133,2,0,,,39,360,0,R22000084810
781987855586644266,Home in Chicago · ★4.86 · 6 bedrooms · 8 beds · 5 baths,43445331,Jean,,Grand Boulevard,41.81628142072849,-87.62079491883061,Entire home/apt,517,2,7,2023-06-12,2.14,1,157,7,R23000096684
794432943433581906,Townhouse in Chicago · ★4.85 · 3 bedrooms · 3 beds · 2.5 baths,184488000,Eric And Erika,,Lower West Side,41.848458750675704,-87.68523189085427,Entire home/apt,203,3,13,2023-06-12,3.45,2,54,13,2813426
781991939569262108,Rental unit in Chicago · Studio · 1 bed · 1 bath,2153,Linda,,Near North Side,41.90262,-87.63255,Entire home/apt,65,32,0,,,6,0,0,
775792777857790668,Rental unit in Chicago · 2 bedrooms · 3 beds · 1 bath,53811301,Igor,,Lake View,41.94720675635736,-87.65054328836061,Entire home/apt,75,32,1,2023-04-12,0.44,1,296,1,
795025010773030390,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,24388042,DeLuxe,,Near North Side,41.89329909889363,-87.6179153255746,Entire home/apt,175,32,0,,,13,277,0,
776122022268511396,Rental unit in Chicago · ★4.76 · 4 bedrooms · 5 beds · 2 baths,370154553,Innesa,,Near South Side,41.8542,-87.62689,Entire home/apt,321,2,17,2023-05-29,3.62,19,301,17,2792126
795099860511357681,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,25074085,Joe,,Logan Square,41.92418058244831,-87.69367877941414,Private room,82,2,2,2023-03-05,0.41,5,231,2,
